file,matched_bigrams,sentence
CVX_2023Q3.txt,['reliable clean'],and we have get a full court press on it to make sure that the commissioning be safe and reliable and we have a clean start up
CVX_2023Q3.txt,"['acquire renewable', 'renewable energy']",we acquire a renewable energy company
CVX_2023Q4.txt,"['lower carbon', 'carbon intensity', 'hydrogen carbon']",we be now focused on the ftc 's second request and expect to file the draft s4 later this quarter with closing anticipate around the middle of the year and we continue to take action in lower the carbon intensity of our operation and grow low carbon business advance foundational project in both hydrogen and carbon capture
CVX_2023Q4.txt,['new energy'],we maintain capital discipline in both traditional and new energy
CVX_2023Q4.txt,['plant lower'],so we be see good deliverability out of the new well which be the key thing for production this year be keep those plant full while we begin to convert the field from push into a high pressure plant to lower back pressure on the field which improve deliverability from the well and allow we to extend the life of the field and get up to a million barrel a day
CVX_2023Q4.txt,['station produce'],so when we begin convert these metering station and there be 21 of they we will then take production from a metering station now that be produce under low pressure and we will boost that back up to get into the exist plant
CVX_2023Q4.txt,['lng petrochemical'],it be contingent on commodity price assumption and you be correct that lng and petrochemical be key contributor with a bit of refining also be a significant factor in our affiliate dividend
CVX_2023Q4.txt,['new energy'],so that guidance that be a kind of through the cycle net debt ratio guidance that still hold and if we have a significant change in the portfolio of course we would look at that go forward but i think the action that we be take be consistent with that guidance and again add that exposure when you be build at the breakeven when we think about our balance sheet you take into account lot of thing your portfolio the commodity price outlook but your breakeven be really key and mike be talk about capital and cost discipline our ability to fund our reinvestment program in both traditional and new energy and grow the company and pay a grow dividend right
CVX_2024Q1.txt,['future energy'],early this month we announce our third future energy fund focus on venture investment in low carbon technology
CVX_2024Q1.txt,['premier energy'],this strategic combination create a premier energy company with world class capability and asset to deliver superior shareholder value and we look forward to bring the two company together
CVX_2024Q1.txt,['future energy'],give the launch of future energy fund iii can you provide insight into what success case emerge from funds i and ii that prompt this move
CVX_2024Q1.txt,['future energy'],the future energy funds focus on energy transition theme
CVX_2024Q1.txt,"['regard renewable', 'renewable portion']",regard the renewable portion of your portfolio you ’ve announce fid on a couple of renewable project one in biofuel and another in solar to hydrogen
CVX_2024Q1.txt,['policy renewable'],these undertaking be influence by government policy such as the renewable fuel standard and the inflation reduction act which differ from our traditional business model
CVX_2024Q1.txt,"['traditional energy', 'carbon energy']",while ongoing operation be crucial the policy environment be focus on reduce investment in traditional energy and foster low carbon energy solution
CVX_2024Q2.txt,['new energy'],we continue to advance growth opportunity in our traditional and new energy business by add new exploration play in west africa and south america achieve key milestone on the aces green hydrogen project and commission the geismar renewable diesel plant expansion which be expect to come online by the end of the year
CVX_2024Q2.txt,['carbon intensity'],in the gulf of mexico we ’re leverage our deepwater expertise with plan to deliver high cash margin low carbon intensity production growth
CVX_2024Q2.txt,['efficient unit'],our development have become more capital efficient unit drilling cost have come down and facility design be optimize for high return
CVX_2024Q2.txt,['transition renewable'],this maybe transition we to renewable fuel where these be market that be heavily influence not just by supply and demand but also by policy because a lot of the value be drive through the credit associate with those
CVX_2024Q2.txt,"['fuel create', 'carbon energy']",we think drop in renewable fuel be go to be part of create a low carbon energy system in the future
CVX_2024Q3.txt,"['carbon intensity', 'greenhouse gas', 'gas emission']",our operation in colorado be among the low carbon intensity in the industry benefit from tankless production facility that low greenhouse gas emission by 90 compare to old design
CVX_2024Q3.txt,"['greenhouse gas', 'gas emission', 'grid power']",where possible we utilize grid power rig that reduce more than 60 of our on site greenhouse gas emission from drilling
CVX_2024Q4.txt,['energy expand'],this include outstanding performance in the permian exceed expectation with production growth of nearly 18 from last year deliver key project start up in the gulf of america fully integrate pdc energy expand our position in the dj basin optimize our portfolio through asset sale and swap that maximize long term value and complete wpmp and achieve first oil at the future growth project at tco last week
CVX_2024Q4.txt,"['new energy', 'lower carbon', 'carbon intensity']",we continue to build our new energy business and complete project to lower the carbon intensity of our operation
CVX_2024Q4.txt,['new energy'],inorganic capex of $ 530 million relate mostly to lease acquisition and new energy investment
CVX_2024Q4.txt,['plant decade'],in western australia our discover resource have the ability to keep our lng plant full for decade
CVX_2024Q4.txt,['capture storage'],in carbon capture and storage bayou bend be work towards a feed decision for the offshore project and we ’re also develop plan to capture and store co2 from our pascagoula refinery
CVX_2024Q4.txt,"['nearly gigawatt', 'ghg emission']",chevron be position to participate in this growth and generate competitive return through integration with our u.s. natural gas business experience in building and operate nearly five gigawatt of reliable behind the meter power and expertise in technology that can help provide a pathway to reduce ghg emission
CVX_2024Q4.txt,['carbon energy'],so neil i would tell you you should think of this as be align with what we have say we be look to do which be leverage our strength to advance low carbon energy solution to meet demand growth in the world
CVX_2024Q4.txt,['nearly gigawatt'],we operate nearly 5 gigawatt of reliable and at scale power today at gorgon at tco and refinery
CVX_2024Q4.txt,['power player'],we have say we do not envision ourselves as a merchant power player and we still do not
CVX_2024Q4.txt,['grid country'],importantly the last thing i will say be i think most of the people on the call be familiar with the challenge that the grid in this country face right now and ensure we keep the supply of electricity reliable into the economy as it stand today
CVX_2024Q4.txt,['grid meter'],do this off the grid and behind the meter do not far tax an already tax distribution infrastructure and it do not put this investment cost into the rate base and drive up cost for consumer as well
CVX_2024Q4.txt,['carbon intensity'],they be look for reliable and fast solution to deliver this power and eventually low carbon option to reduce carbon intensity
CVX_2024Q4.txt,['series energy'],there be be in the u.s. now a series of energy relate executive order over the past week
CVX_2024Q4.txt,"['new energy', 'energy opportunity']",i be wonder if you could talk through how this might impact some of your oil and gas operation especially give the large presence you have in the gulf and then new energy opportunity and we think through the flurry of news flow over the last year
CVX_2024Q4.txt,['protect environment'],we be focused on keep our people safe ensure that asset operate in a way that protect the environment and comply with all the law
CVX_2024Q4.txt,['power initiative'],lastly regard your ai gas fire power initiative what area be you scale back capex on that may now seem less favorable base on current guidance
CVX_2024Q4.txt,['provide energy'],previous capital expenditure do not yield similar growth so we be improve our capital efficiency and continuously seek way to provide energy with low capital investment
CVX_2025Q2.txt,['contribute power'],so more broadly can you talk about the importance of domestic oil and gas production to contribute to these or other power ambition
CVX_2025Q3.txt,['stable efficient'],the permian in particular show that production can remain stable with efficient capital use
CVX_2025Q3.txt,['efficient program'],while new well may have a peak production profile over time as we move from many individual well to large number we encounter a flat production curve with minimal decline which we can mitigate through our capital efficient program
CVX_2025Q3.txt,['discussion policy'],i think you be see some discussion now where the policy be be reconsider and there may be some small step in the right direction we have see but nothing that i would say be significant
CVX_2025Q3.txt,['plant decade'],additionally we now have three generation of surface plant to process both liquid and gas the original complex technology line a second generation plant start last decade and a third generation plant from this decade
CVX_2025Q3.txt,"['affordable reliable', 'reliable energy', 'energy fundamental']",and affordable and reliable energy be fundamental to that progress
CVX_2025Q3.txt,"['affordable reliable', 'reliable energy']",and so affordable reliable energy be the lifeblood of a modern economy
CVX_2025Q3.txt,['policy leader'],what we will also talk about be how we will deliver that through continue capital and cost discipline through innovation through technology through a very strong portfolio through one that be low risk and high confidence as i have see in my career and be set up to continue to reward our shareholder with continue strong cash return through the dividend policy where we have be a leader
CVX_2025Q4.txt,['gas regional'],and we be advance multiple high return project to bring world class gas to regional market
CVX_2025Q4.txt,['new energy'],inorganic capex relate mostly to lease acquisition and new energy investment
CVX_2025Q4.txt,['energy way'],all credit to noble energy for the way they develop both tomorrow and leviathan
CVX_2026Q1.txt,['reliable energy'],despite market volatility and heighten geopolitical tension our people remain focused on safely deliver the reliable energy the world need
CVX_2026Q1.txt,['energy begin'],i do think there will be change but we have to see how thing play out over the come week hopefully not long than that as this come to some sort of a resolution and the energy system begin to be reconstitute and reach some new equilibrium
CVX_2026Q1.txt,['energy begin'],as we see how this be resolve and what the energy system begin to look like post conflict if we want to fine tune that at all we will come back and talk to you about it
CVX_2026Q1.txt,['climate issue'],city county and state be not the appropriate place for climate policy to be establish nor for climate issue to be subject to litigation
CVX_2026Q1.txt,['reliance import'],there have be a lot write about its reliance on import and its low inventory level
CVX_2026Q1.txt,['need california'],we can bring crude oil or product from the gulf coast that be need in california
CVX_2026Q2.txt,['new energy'],our chairman and ceo mike wirth cfo eimear bonner and president new energy jeff gustavson be on the call with i today
CVX_2026Q2.txt,['reliable energy'],and we strengthen our balance sheet to underpin long term investment to deliver reliable energy the world will need for decade to come
CVX_2026Q2.txt,"['affordable energy', 'energy create']",we be leverage advantaged asset customer relationship execution capability and partnership to deliver reliable affordable energy while create long term shareholder value
CVX_2026Q2.txt,['focus safely'],so they will continue to focus on safely and reliably optimize the plant and the production optimize through the integrated operation center from the reservoir through to the market
CVX_2026Q2.txt,['grid demand'],the grid can not keep up with the demand from hyperscaler and other
DAL_2007Q3.txt,['gallon expect'],our fuel cost per gallon be expect to be approximately $ 2.36 all in factor in fuel hedging effect
DAL_2007Q4.txt,['address fuel'],later in the call ed will give you some guidance on our expect financial performance capacity and how we ’re specifically address the fuel environment
DAL_2007Q4.txt,['safe clean'],our customer will receive a safe clean on time courteous experience on delta with a real emphasis on serve premium passenger
DAL_2007Q4.txt,['equivalent cap'],regard fuel hedge as of january 22nd we ’ve hedge 26 of our anticipated consumption for the first quarter utilize heating oil coal option with an equivalent jet fuel equivalent cap of $ 2.77 per gallon
DAL_2007Q4.txt,['equivalent cap'],for the second quarter we ’ve hedge 31 with an average jet fuel equivalent cap of $ 2.72
DAL_2007Q4.txt,['equivalent cap'],we ’ve also hedge 15 and 10 of our anticipated consumption in the third and fourth quarter respectively with average jet fuel equivalent cap at $ 2.70 and $ 2.69
DAL_2007Q4.txt,['friendly option'],if you go back several year ago you ’ll remember the simple fare experiment we do here at delta and move forward from that we ’ve pretty much try to keep the fare as flexible as possible yet put on restriction that be consumer friendly yet revenue maximizing and we continue to adjust our position on that and indeed in certain market saturday night stay seem to be the most effective defense that be also consumer friendly and we ’ve put saturday night stay on some fare but we have keep the alternative of stay multiple night at the same time so try to maximize revenue while provide the most consumer friendly option
DAL_2008Q1.txt,['address fuel'],while these action be important in address fuel cost our announcement last week to merge with northwest be also a significant component of our long term strategy
DAL_2008Q1.txt,['equivalent cap'],regard fuel hedge we ’ve hedge 49 of our anticipated consumption for the second quarter utilize heating oil call option with an average jet fuel equivalent cap of $ 2.79 per gallon
DAL_2008Q2.txt,['fuel create'],of course in response to the run up in fuel and that create an entirely different demand set and now we have to go back and analyze individual market every individual market
DAL_2008Q3.txt,['outage improve'],despite face challenge this quarter include severe weather and an air traffic control computer outage we improve on time arrival by five percentage point and rank in the top tier for on time performance over the past year
DAL_2008Q3.txt,['certificate expect'],the faa have accept our plan for transition to a single operating certificate which we expect will take approximately 18 month for full integration although we will function as a single carrier immediately after the merger close
DAL_2008Q3.txt,['equivalent cap'],back on the fuel hedge just to make sure i understand what you have go through here if i look at the release you have this heading call jet fuel equivalent cap that be not really be that a cap or be that what you think it ’s really go to be as oppose to a cap versus a floor
DAL_2011Q2.txt,['safe clean'],throughout the entire operation our employee pull together to run a safe clean and on time operation while generate double digit unit revenue improvement
DAL_2011Q2.txt,['eu emission'],i want to discuss the eu emission trading scheme for a moment
DAL_2011Q2.txt,['regulation worldwide'],the air transport association which have publish a position paper on this argue that due to the global nature of our business we can not have disparate emission regulation worldwide
DAL_2011Q4.txt,['timely recover'],and there continue to be very strong demand as the japanese be timely recover and as the yen exchange rate be very favorable and continue to remain very favorable
DAL_2012Q2.txt,['fuel use'],so if at the point in time that we sell the ticket for travel six month from now we do not have we have current fuel or the current forecast that we have for fuel which we use in our pricing department
DAL_2013Q2.txt,['role fuel'],our objective in purchase the refinery be to reduce jet fuel cost for delta and the trainer strategy be play a role in the fuel saving we will see this year
DAL_2013Q3.txt,['investment wind'],while these investment be wind down the return will increase go forward
DAL_2014Q2.txt,['efficient airplane'],on the fleet side we put 22 new aircraft into service during the quarter which allow we to retire old less efficient airplane
DAL_2014Q2.txt,['plant domestic'],the important thing for our strategy be to continue to lower the overall input cost for the plant through domestic crude
DAL_2014Q4.txt,['carbon price'],carbon price decline be a huge benefit to the overall us economy
DAL_2014Q4.txt,['fuel create'],i think you guy be probably get this question a lot as well a lot of investor think about fuel as create a windfall
DAL_2014Q4.txt,['fuel use'],then richard when you think about fuel and what you should use to underwrite in a five year plan or even a one year plan what fuel price do you use
DAL_2014Q4.txt,['role distribution'],overall the otas just play a much small role in the distribution strategy
DAL_2014Q4.txt,['carbon produce'],but when you think about the effect that it have in place like brazil glenn talk about russia there be a lot of opec economy the cartel be collect rent that they be n’t collect anymore and you see it in venezuela you see it in a number of carbon produce economy that will have some impact on the foreign point of sale
DAL_2016Q2.txt,['efficient equipment'],it will also be a significant improvement to our p&l as we replace the age airplane with much more efficient equipment
DAL_2017Q1.txt,['issue rfp'],any potential comment on what you be think about may be issue some rfp for replacement need
DAL_2017Q3.txt,['investment air'],we have invest roughly $ 2 billion over the last five year to build a franchise with some of the good airline brand around the world virgin atlantic aeroméxico gol china eastern and our new stake a 10 investment in the air france klm group which we close last week and where we be now one of their large shareholder
DAL_2017Q3.txt,['efficient type'],in 2018 we plan to nearly double the rate at which we replace old aircraft with more efficient type enhance productivity as we go
DAL_2017Q3.txt,['station south'],we ’re the very last airline fly into just about every station of south florida give people the opportunity to get out
DAL_2017Q4.txt,['utilize efficient'],by 2023 over 45 of our domestic seat departure will utilize the most efficient large gauge narrow body aircraft type
DAL_2017Q4.txt,['protect power'],we be aim to learn from our experience ensure that we prevent a recurrence like what happen in december and we be focused on implement the right design and structure to protect our power source in both the short and long term concern any compensation
DAL_2017Q4.txt,['tariff subsidy'],we be not use tax reform to pay tariff and subsidy
DAL_2018Q1.txt,['fuel create'],we ’re drive a lot of efficiency in the business in which we buy fuel and that ’s create a nice sustainable advantage competitively and we feel good about where we sit in the fuel line
DAL_2018Q1.txt,['main vehicle'],that ’ really one of the backbone if you will of our commercial strategy be to continue to increase the number of premium seat we have in the marketplace use the upgauge strategy as the main vehicle for that
DAL_2018Q2.txt,['address fuel'],we have see early success in address the fuel cost increase and we do offset two third of the $ 600 million impact from high fuel in the june quarter
DAL_2018Q2.txt,['fleet set'],so our fleet set up nicely in the next few year to continue to expand those number of seat and then we be take some change to the fleet
DAL_2018Q3.txt,['address fuel'],we have see continue success in address fuel cost increase and offset roughly 85 of the $ 655 million impact of fuel cost for the quarter
DAL_2019Q1.txt,"['environmental sustainability', 'sustainability goal']",importantly our re fleeting and one delta initiative drive a 2.1 improvement in fuel efficiency during the march quarter double the rate we see in the same quarter last year and indicative of the efficiency we expect to generate in 2019 further our environmental sustainability goal and lower our cost
DAL_2019Q1.txt,['fuel create'],but as we look at both the forward curve out in the out year the potential prospect of increase price of jet fuel as it relate to imo 2020 there ’s obviously a forward view of profitability at that refinery which will serve as a very effective counter effect to increase fuel price not only the direct production from the refinery but also the fact that we ’ve be able to use that production to lower our price throughout the country and throughout all the site where we purchase jet fuel have create a sustainable advantage for delta and we do not expect that to change under any circumstance
DAL_2019Q2.txt,['environmental sustainability'],one of the area you seem to be on the lead edge of but do not talk much about be your environmental and sustainability effort
DAL_2019Q3.txt,['high renewable'],curious how the trainer refinery be go to adjust to the high renewable fuel blending requirement that the trump administration be propose begin next year
DAL_2019Q4.txt,['sustainability goal'],these investment be transform delta 's fleet to drive margin benefit through high customer satisfaction increase premium seat and significant fuel efficiency improvement which be help to drive our sustainability goal
DAL_2019Q4.txt,['environmental sustainability'],listen we take our esg and very specifically our environmental and sustainability requirement and goal to heart
DAL_2019Q4.txt,['efficient plane'],every plane we put in and we be put in 80 new plane be 25 more fuel efficient than the plane that we be retire
DAL_2020Q2.txt,['air quality'],additionally all of our aircraft be equip with hepa filter generate high quality hospital grade air quality onboard
DAL_2020Q3.txt,['regard thermal'],regard thermal scanning we request tsa to take this over but have not yet succeed in convince they
DAL_2020Q4.txt,['achieve carbon'],and innovative thinking will power our ability to tackle big challenge in front of we like our goal of achieve carbon neutrality in the next decade
DAL_2021Q1.txt,['carbon neutral'],at the same time we be renew and simplify our fleet improve the customer experience drive efficiency and reduce emission as we push toward our carbon neutral goal
DAL_2021Q1.txt,['achieve carbon'],and finally as we look toward the future it be important to acknowledge that the commitment we make last year to achieve carbon neutrality be as strong as ever
DAL_2021Q1.txt,"['fuel carbon', 'propulsion technology']",this be why we be accelerate our fleet renewal and balance near term need for verifiable offset with long term investment in sustainable aviation fuel carbon sequestration advancement and clean propulsion technology
DAL_2021Q1.txt,"['energy producer', 'emission work']",and because we can not do this alone we be collaborate with corporate customer as well as large energy producer in order to address aviation emission together and work to scale up sustainable aviation fuel
DAL_2021Q1.txt,"['climate change', 'clean sustainable']",we be excited about the progress that we be make to combat climate change and enable a clean more sustainable world
DAL_2021Q1.txt,['young fuel'],as we restore our business we be also rebuild our industry lead network with a simple young and more fuel efficient fleet while maintain flexibility to adjust our capacity depend on the recovery trajectory
DAL_2021Q1.txt,['eco friendly'],our focus on health and flexibility have instill confidence among our traveler and we be well equip with our young more eco friendly fleet and streamlined cost structure
DAL_2021Q1.txt,['net carbon'],i be curious about how we should approach achieve net carbon zero by 2040 and the associate cost
DAL_2021Q1.txt,['carbon offset'],we be commit to invest in verify carbon offset with the high certification which represent the most viable solution currently available in the market
DAL_2021Q1.txt,['net carbon'],although we do not yet have a clear path to achieve net carbon zero by 2040 it be crucial for we to adopt the mindset that we will take the necessary step to invest in a well future for everyone
DAL_2021Q2.txt,"['future carbon', 'carbon neutral']",as our recovery path become clear so do our future as a carbon neutral airline
DAL_2021Q2.txt,"['reduction emission', 'investment carbon']",this include a reduction in emission that we be achieve with our fleet renewal investment in sustainable aviation fuel together with many corporate partner and the evaluation of long term investment in carbon reduction and removal technology
DAL_2021Q2.txt,['particularly coastal'],our airport will also see well utilization particularly our coastal hub as they move from 70 to more than 90 restore
DAL_2021Q3.txt,['carbon neutral'],our commitment to be a carbon neutral airline globally differentiate we as we know customer be choose brand that they believe in and employee be look to work for a company that be dedicate to a sustainable future
DAL_2021Q3.txt,"['emission intensity', 'paris agreement']",we have recently announce our commitment to work with the science based targets initiative to set a net zero by 2050 target and an interim emission intensity target for our airline operation in line with the paris agreement
DAL_2021Q3.txt,['fleet generation'],our wide body fleet next generation aircraft will make up 25 of our fleet by next summer a 15 point improvement versus 2019 that will drive efficiency gain premium product enhancement and expand cargo capability
DAL_2021Q3.txt,['gallon expect'],adjusted fuel price per gallon be expect to be between $ 2.25 to $ 2.40
DAL_2021Q4.txt,['climate change'],as part of this we remain firmly committed to our value and esg goal include our commitment to fight climate change and move forward towards the future of net zero aviation
DAL_2021Q4.txt,['gallon expect'],for the march quarter adjusted fuel price per gallon be expect to be between $ 2.35 to $ 2.50
DAL_2022Q1.txt,['sustainable fuel'],during the quarter we announce action to scale and advance sustainable fuel
DAL_2022Q2.txt,['domestic hot'],but the fact of the matter be that the we be run with the large narrow body in the domestic system too hot in the airport environment
DAL_2022Q2.txt,['edge stuff'],i know you be work with biometric and do some of that lead edge stuff pre pandemic and then even during the pandemic
DAL_2022Q4.txt,['fleet generation'],we have invest in the customer experience at every stage of the travel journey from the continue refresh of our fleet with next generation far more fuel efficient aircraft to generational airport rebuild and technology investment that be provide our employee well tool and our customer a more seamless experience
DAL_2023Q1.txt,['enhance resiliency'],additionally we be take proactive step to adjust our june capacity to enhance resiliency and recover from storm which we anticipate will occur in the summer
DAL_2023Q3.txt,['major generation'],not only do we have a rich heritage and significant expertise within the delta techops team but our involvement with all major next generation platform include the gear turbofan rolls and the leap engine present substantial opportunity for growth in this business over the medium to long term
DAL_2023Q4.txt,['sustainability goal'],these aircraft be over 20 more fuel efficient than the 767s that they ’ll be replace far support our long term sustainability goal
DAL_2023Q4.txt,['fleet peak'],for the full year we expect maintenance expense to be up $ 350 million over 2023 as we prioritize continue improvement in operational reliability and ready our fleet for the peak summer period
DAL_2023Q4.txt,['especially coastal'],be you see travel move into those month as well so that you would extend or add especially to your coastal hub more international service go east
DAL_2024Q3.txt,['decade particularly'],if you look at it even over the last decade and particularly the last 18 month our earning have show durability stay in double digit while the industry have face challenge and we have maintain double digit margin during this time
DAL_2024Q3.txt,['clean reliable'],it be important to ensure that as we scale ai our foundational system be clean and reliable
DAL_2025Q2.txt,['resource availability'],in the operation we be drive efficiency through predictive intelligence that improve resource availability and optimize maintenance
DAL_2025Q2.txt,['loyalty capture'],this position we well to build long term loyalty and capture more share of wallet through our expand ecosystem
DAL_2025Q4.txt,['fleet peak'],as we prepare the fleet for peak summer the first quarter non fuel casm growth be expect to be modestly above the full year average
DAL_2025Q4.txt,['enhance diversity'],today 's boeing 787 order enhance the diversity of our wide body order book while create cost efficient scale across all wide body fleet
DAL_2025Q4.txt,['hit natural'],if industry loyalty do take a hit be the natural conclusion that high end loyalty outperform low end or should we be think about it differently
DUK_2008Q1.txt,"['customer clean', 'clean affordable', 'affordable reliable']",we be make good progress in resolve regulatory uncertainty while pursue major capital project to ensure that we provide our customer with clean affordable and reliable electric and gas service
DUK_2008Q1.txt,['clean air'],the quarter over quarter improvement in segment ebit be primarily drive by the conclusion of clean air amortization and the substantial completion of merger relate rate reduction in 2007
DUK_2008Q1.txt,['clean air'],as a result of the 2007 north carolina rate case we will no long amortize our clean air expenditure
DUK_2008Q1.txt,"['clean air', 'air program']",in the first quarter of 2007 we record clean air amortization for north carolina 's clean air program of approximately $ 56 million
DUK_2008Q1.txt,['favorable hydrology'],these driver be partially offset by less favorable hydrology in latin america
DUK_2008Q1.txt,['gas wind'],"our combined commercial business be expect to contribute nearly 25 of duke energy 's 2008 adjusted total segment ebit and own and operate approximately 12,000 megawatt of generation 60 of which be from low carbon source hydro gas and wind"
DUK_2008Q1.txt,['renewable energy'],third the continue investment in renewable energy source and fourth the project investment of $ 1 billion in latin america fund by duke energy international 's operate cash flow
DUK_2008Q1.txt,['megawatt auction'],"as you know the pjm auction for planning year 2011 to 2012 will occur later this month and we expect to bid 3,100 megawatt into the auction"
DUK_2008Q1.txt,['cycle nuclear'],with market pressure against build coal asset the potential for retirement of age coal plant and the long development cycle for nuclear we see continued improvement in value and contribution from our midwest gas asset
DUK_2008Q1.txt,['acquire wind'],next renewable almost a year ago we acquire a wind development business and presently have 240 megawatt under construction with 180 megawatt expect to come online later this year
DUK_2008Q1.txt,"['renewable energy', 'add wind', 'pursue renewable']",we will continue to look for opportunity to add to our wind portfolio and to pursue other renewable energy project include solar and biomass project
DUK_2008Q1.txt,['ohio energy'],we be pleased that governor strickland sign the new ohio energy bill yesterday
DUK_2008Q1.txt,['regulation public'],obviously our desire to pursue the esp option depend on the regulation that the public utility commission will issue later this year
DUK_2008Q1.txt,"['relate carbon', 'capture sequestration']",the filing also request approval for study relate to carbon capture and sequestration of the plant
DUK_2008Q1.txt,['capture sequestration'],we will also show that this plant provide a commercial platform for the development of carbon capture sequestration at that site and an important step in our effort to decarbonize our fleet
DUK_2008Q1.txt,['high emit'],equally important it allow we to shut down old inefficient and high emit coal unit in indiana
DUK_2008Q1.txt,['receive air'],since receive the air permit in january we have be excavate for the power boiler building and pour concrete for the scrubber chimney 's foundation
DUK_2008Q1.txt,['generation boiler'],if you look at the component part of building generation boiler turbine tubing all of these cost be up rather dramatically over the last several year
DUK_2008Q1.txt,['megawatt regulate'],"it be our judgment with respect to the 3,600 megawatt which have never be never regulate by ohio then it be not subject to the test"
DUK_2008Q1.txt,['clean air'],o&m will certainly move around through the year and you probably should keep in mind that the clean air be a big positive year over year in the first quarter by the time you get to the fourth quarter the one in clean air last year
DUK_2008Q1.txt,['megawatt asset'],i need to understand the mechanism of how you would charge revenue on the approximate 4000 megawatt of asset in the unregulated see that you will dedicate to your esp
DUK_2008Q1.txt,"['capture sequestration', 'develop carbon']",it be be our intent to develop our carbon capture and sequestration at that site and we will be work with the department of energy and other as we put that project together and finance that project go forward
DUK_2008Q1.txt,['position duke'],"give our short position with duke energy of ohio of roughly a 1,000 and grow to 1,700 over the next several year"
DUK_2008Q1.txt,['capture sequestration'],we be hop for an order by the end of july on our update application which would both update the cost estimate that the commission 's approve as well as initiate our first cwip rider and initiate the study of carbon capture and sequestration of the site
DUK_2008Q2.txt,['expand wind'],we launch several innovative regulatory initiative and we expand our wind business
DUK_2008Q2.txt,['electricity need'],david will give you more specific about each segment 's result and then i will update you on our comprehensive approach to meet our customer future electricity need and what will inevitably become a low carbon world
DUK_2008Q2.txt,['modernize grid'],i feel very good about the progress we be make towards our goal of modernize our fleet and modernize our grid
DUK_2008Q2.txt,['couple environmental'],i will also say a few word about a couple of environmental surprise the court recently throw at our industry and how we be address they
DUK_2008Q2.txt,['clean air'],the quarter over quarter improvement in segment ebit be primarily drive by the conclusion of clean air amortization and the substantial completion of rate credit in 2007 relate to the synergy merger
DUK_2008Q2.txt,['clean air'],as a result of the 2007 north carolina rate case we will no long amortize our clean air expenditure
DUK_2008Q2.txt,"['clean air', 'air program']",in the second quarter of 2007 we record amortization for north carolina 's clean air program of approximately $ 56 million
DUK_2008Q2.txt,['clean air'],it be important to remember that the decrease in rate in north carolina be mitigate by the elimination of our clean air amortization that i mention early
DUK_2008Q2.txt,['environmental challenge'],when complete it will be one of the clean most efficient pulverize coal plant in the u.s. we be address ongoing environmental challenge to the plant which i will discuss in a moment
DUK_2008Q2.txt,['cycle gas'],also in june we receive separate cpcn grant we authorization to build two 620 megawatt combine cycle gas fire unit one at our buck station and the other at our dan river station
DUK_2008Q2.txt,['receive air'],we expect to receive the air permit for the buck unit by the end of this month and for the dan river unit by the end of september
DUK_2008Q2.txt,['exist coal'],these new station will enable we to retire old exist coal fire unit at each site
DUK_2008Q2.txt,"['renewable energy', 'energy initiative']",our fleet modernization plan also include a key renewable energy initiative for north carolina that we launch in june
DUK_2008Q2.txt,['implement solar'],to implement this solar distributed generation program we be ask for approval to install to own operate and dispatch the solar panel
DUK_2008Q2.txt,"['renewable energy', 'state renewable']",this initiative will help we meet the state 's renewable and energy efficiency portfolio standard
DUK_2008Q2.txt,"['renewable energy', 'operate renewable']",also it will enable we to evaluate the role of distribute generation on our system and gain additional experience in own and operate renewable energy resource
DUK_2008Q2.txt,['modernize grid'],in addition to modernize our fleet in indiana we continue to take significant step to modernize our grid
DUK_2008Q2.txt,['grid technology'],our plan will seek appropriate regulatory treatment for the cost of implement the smart grid technology include appropriate rider for capital expenditure
DUK_2008Q2.txt,['place energy'],as you all remember this model be design to place energy efficiency investment on a level playing field with new power plant investment
DUK_2008Q2.txt,['modernize generation'],first it continue our exist rider and propose new rider to cover the cost of modernize our generation asset and to develop our smart grid and energy efficiency progress
DUK_2008Q2.txt,"['renewable energy', 'target renewable']",second it include plan to meet new mandate target for renewable energy and energy efficiency
DUK_2008Q2.txt,['issue rfp'],to prepare for this you may remember that in june we issue an rfp for renewable generation capacity during the esp term
DUK_2008Q2.txt,['issue rfp'],in anticipation of our esp filing last week you also see that we issue an rfp for up to 1400 megawatt of peaking and our intermediate generate asset or long term purchase prior agreement that can be recover under the new law
DUK_2008Q2.txt,['couple environmental'],as i mention early the dc circuit court have throw the industry a couple of environmental curve ball in the past few month
DUK_2008Q2.txt,"['clean air', 'epa clean']",first of all early this year the dc circuit throw out the epa 's clean air mercury rule overall we do not believe this decision have any immediate impact on our coal plant operation
DUK_2008Q2.txt,"['emission coal', 'plant nation']",nevertheless we have also take the additional step of voluntarily perform a mac assessment to demonstrate that our plant will already have some of the low mercury emission than any coal plant in the nation and additional control would not be cost effective or prudent
DUK_2008Q2.txt,['carolina department'],that assessment have be submit to the north carolina department of environment and natural resources
DUK_2008Q2.txt,"['clean air', 'epa clean']",the dc circuit 's second curve ball come about three week ago when it throw out epa 's clean air interstate rule or cair
DUK_2008Q2.txt,['generation wind'],as you may recall this business have three major component midwest generation wind regeneration and international
DUK_2008Q2.txt,"['generation wind', 'acquire wind']",almost a year ago we acquire a wind development business and since then we have see fuel price continue to rise and public support of low carbon generation such as wind grow
DUK_2008Q2.txt,"['support wind', 'wind energy']",also we be begin to see significant transmission investment authorize to support wind energy in key region of the country
